"","msg_id","ts","user","type","text","reply_count","reply_users_count","ts_latest_reply","ts_thread","parent_user_id","channel"
"595",NA,"1621161948.009400","U01ULDNCVKP","message","<@U01ULDNCVKP> has renamed the channel from “questions-3-hmm-capture-recapture” to “questions-4-hmm-capture-recapture”",NA,NA,NA,NA,NA,"questions-4-hmm-capture-recapture"
"596",NA,"1621253468.024900","U021YDJ3MNZ","message","Does Nimble not like zeros? is it that's why you use 2 instead of 0?",3,2,"1621253988.025900",NA,NA,"questions-4-hmm-capture-recapture"
"597",NA,"1621253606.025400","U01UMBR0K38","message","Not in general. It's no problem to code a Cormack-Jolly-Seber model using 0 and 1, for example. It all depends on how you define the likelihood.",NA,NA,NA,"1621253468.024900","U021YDJ3MNZ","questions-4-hmm-capture-recapture"
"598",NA,"1621253639.025600","U021YDJ3MNZ","message","ah wait... here we are assuming the animal is for sure dead. it is not detection - non detection...",NA,NA,NA,"1621253468.024900","U021YDJ3MNZ","questions-4-hmm-capture-recapture"
"599",NA,"1621253988.025900","U01UMBR0K38","message","Worth noting here also that when we work with categorical distributions - which we typically do with multistate mark-recapture models - the 0 is not allowed. That is because the latent state also functions as a dynamic index in these cases, and an index of 0 does not work.",NA,NA,NA,"1621253468.024900","U021YDJ3MNZ","questions-4-hmm-capture-recapture"
"600",NA,"1621254293.026900","U021RJQBBGS","message","Is the dead state here from dead recovery data or an unobservable state?",4,3,"1621255284.032600",NA,NA,"questions-4-hmm-capture-recapture"
"601",NA,"1621254319.027000","U01UDBUETM5","message","no dead recovery data here",NA,NA,NA,"1621254293.026900","U021RJQBBGS","questions-4-hmm-capture-recapture"
"602",NA,"1621254349.027300","U01UDBUETM5","message","dead correspond to the ‘real’ state, that is not observed - corresponding observation would be ‘not detected’ all the time",NA,NA,NA,"1621254293.026900","U021RJQBBGS","questions-4-hmm-capture-recapture"
"603",NA,"1621254538.027500","U021RJQBBGS","message","Roger, gotcha! Thanks!",NA,NA,NA,"1621254293.026900","U021RJQBBGS","questions-4-hmm-capture-recapture"
"604",NA,"1621254669.028400","U021VKN37C4","message","how can we include in these approaches the experimental design, for example plots and blocks?",7,2,"1621254942.029800",NA,NA,"questions-4-hmm-capture-recapture"
"605",NA,"1621254718.028500","U01UDBUETM5","message","we will cover this in next sessions :smiley: just running through the basic principle of the model here",NA,NA,NA,"1621254669.028400","U021VKN37C4","questions-4-hmm-capture-recapture"
"606",NA,"1621254735.028700","U021VKN37C4","message","great! thanks",NA,NA,NA,"1621254669.028400","U021VKN37C4","questions-4-hmm-capture-recapture"
"607",NA,"1621254784.028900","U01UDBUETM5","message","briefly: covariates can be included in a ‘regression-like’ fashion on phi or p parameters",NA,NA,NA,"1621254669.028400","U021VKN37C4","questions-4-hmm-capture-recapture"
"608",NA,"1621254896.029100","U021VKN37C4","message","I was thinking in terms of linear mixed effects models and hence including the experimental design as random effects",NA,NA,NA,"1621254669.028400","U021VKN37C4","questions-4-hmm-capture-recapture"
"609",NA,"1621254917.029300","U01UDBUETM5","message","yes it is possible :smiley:",NA,NA,NA,"1621254669.028400","U021VKN37C4","questions-4-hmm-capture-recapture"
"610",NA,"1621254940.029600","U021VKN37C4","message","ok. i will wait to learn that. thanks",NA,NA,NA,"1621254669.028400","U021VKN37C4","questions-4-hmm-capture-recapture"
"611",NA,"1621254942.029800","U01UDBUETM5","message","we’ll see how to include random effect and covariates in session 5",NA,NA,NA,"1621254669.028400","U021VKN37C4","questions-4-hmm-capture-recapture"
"612",NA,"1621255037.032100","U0220681GLS","message","Can we write the likelihood vectorized instead of a loop as Chloe suggested?",3,3,"1621257143.052000",NA,NA,"questions-4-hmm-capture-recapture"
"613",NA,"1621255063.032500","U022SE3F7KJ","message","Does nimble allow for block definitions. For instance if you had a more complex model with time. Could you use gamma[1:2,1, 1:5]&lt;-0  or do you have to go index by index ?",3,2,"1621255553.036000",NA,NA,"questions-4-hmm-capture-recapture"
"614",NA,"1621255284.032600","U021YMTAPE1","message","just a brief follow-up; you should not use ""not detected"" data here? Makes sense that you need to know whether your individuals are dead or alive for real in a certain year to be able to talk about survival, right?",NA,NA,NA,"1621254293.026900","U021RJQBBGS","questions-4-hmm-capture-recapture"
"615",NA,"1621255323.032900","U01UMBR0K38","message","Hi Ana. This works, at least over 1 dimension, i.e. gamma[1, 1, 1:5] &lt;- 0. <@U0203USKJRE> will get back to you about multiple dimensions :slightly_smiling_face:",NA,NA,NA,"1621255063.032500","U022SE3F7KJ","questions-4-hmm-capture-recapture"
"616",NA,"1621255351.033500","U0203USKJRE","message","nimble is strict about scalar vs. vector vs. matrix, so I think you would need to create the matrix of 0's rather than assigning a scalar to a matrix, so it is not always exactly as you would do in R.",NA,NA,NA,"1621255063.032500","U022SE3F7KJ","questions-4-hmm-capture-recapture"
"617",NA,"1621255353.033700","U01UDBUETM5","message","see this other question here <https://workshoponbay-5ln5595.slack.com/archives/C01ULDVT937/p1621255063032500>",NA,NA,NA,"1621255037.032100","U0220681GLS","questions-4-hmm-capture-recapture"
"618",NA,"1621255455.035200","U021W7G8Y14","message","Perhaps I missed it (in which case sorry!), but must you give an initial parameter function or value(s)? Perhaps you can leave it blank for automagically generated inits?",5,3,"1621256381.043300",NA,NA,"questions-4-hmm-capture-recapture"
"619",NA,"1621255480.035600","U021QB26LLB","message","What is the Hidden part in this particular model?",13,4,"1621256726.048100",NA,NA,"questions-4-hmm-capture-recapture"
"620",NA,"1621255520.035800","U01UDBUETM5","message","if an individual is not detected you actually don’t know in which state it is (alive and unseen or dead)",NA,NA,NA,"1621255480.035600","U021QB26LLB","questions-4-hmm-capture-recapture"
"621",NA,"1621255553.036000","U0203USKJRE","message","Actually, it does work with a matrix.  In general, points of confusion sometimes arise when assigning between scalar, vector, or matrix, but in this case it works.",NA,NA,NA,"1621255063.032500","U022SE3F7KJ","questions-4-hmm-capture-recapture"
"622",NA,"1621255597.036200","U01UMBR0K38","message","Haha ""automagically generated inits"". I love that :male_mage: In any case: it's true that the MCMC engine will ""pick"" initial values if you don't supply any. BUT: it may not pick good ones, and then you'll end up with initialisation problems. It's always better to provide initial values.",NA,NA,NA,"1621255455.035200","U021W7G8Y14","questions-4-hmm-capture-recapture"
"623",NA,"1621255613.036400","U01UMBR0K38","message","Don't trust that kind of magic :wink:¨",NA,NA,NA,"1621255455.035200","U021W7G8Y14","questions-4-hmm-capture-recapture"
"624",NA,"1621255620.036600","U021GG5HHMH","message","<@U01UDBUETM5> I assume you mean not detected until the end of the study, as if it is not observed at time say 3 but I detected it at time 4 then I also know it must have survived so I know its state?",NA,NA,NA,"1621255480.035600","U021QB26LLB","questions-4-hmm-capture-recapture"
"625",NA,"1621255690.037000","U021QB26LLB","message","Thx, but then the assumptions of a dead individual remaining dead does not work. An undetected individual could be re-detected in subsequent sampling occasions ... Or am I missing something?",NA,NA,NA,"1621255480.035600","U021QB26LLB","questions-4-hmm-capture-recapture"
"626",NA,"1621255694.037200","U01UDBUETM5","message","yes but if it’s never detected again you won’t know... now imagine if there are more states than just alive and dead (example in site 1, 2 etc), you might not know the particular state at the time you did not detect the individual",NA,NA,NA,"1621255480.035600","U021QB26LLB","questions-4-hmm-capture-recapture"
"627",NA,"1621255720.037400","U01UMBR0K38","message","<@U021GG5HHMH> yes and no. At the moment, we are not yet considering ""intrapolation"" information on known states. Think if there were multiple alive states: you would not know the state between two observations.",NA,NA,NA,"1621255480.035600","U021QB26LLB","questions-4-hmm-capture-recapture"
"628",NA,"1621255776.037600","U021GG5HHMH","message","OK <@U01UMBR0K38> that makes sense!",NA,NA,NA,"1621255480.035600","U021QB26LLB","questions-4-hmm-capture-recapture"
"629",NA,"1621255782.037800","U01UDBUETM5","message","<@U021QB26LLB> we set this in the transition matrix, once you’re dead (line2) the probably to transition to state alive is set to 0",NA,NA,NA,"1621255480.035600","U021QB26LLB","questions-4-hmm-capture-recapture"
"630",NA,"1621255823.038000","U01UMBR0K38","message","<@U021QB26LLB> it's important to keep the ""state"" process (alive vs. dead) and the ""observation"" process separate. A non-detected animal may be dead. A dead animal will never be detected (in this example)",NA,NA,NA,"1621255480.035600","U021QB26LLB","questions-4-hmm-capture-recapture"
